,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
3564,0x67f902d1be1f0d4d7a9a133610a33142ca425ee7bb21853a8bad19fa2d95395b,4329182,1506910182,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.012100000000000000,NULL,NULL,0
3565,0x8938f28e62955b69417542cc639b6603649908e28d5c9e3aeda00c21c969bfba,4329197,1506910870,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,20.001050000000000000,NULL,NULL,0
3566,0x1a41c1472ffc7f94b616804d05fb89f58e19154a47a412c41cadf592f5437462,4329220,1506911473,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.013100000000000000,NULL,NULL,0
3567,0x61f602051d4c3b82fe55aa0aa8ccdacf8394193cb2ccfc4530fcf67526dbf355,4329270,1506912760,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.401050000000000000,NULL,NULL,0
3568,0x79fc24c615aa675e3531e99ac50434d56ab22be93313984db99e45cad0188668,4329309,1506913974,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.491050000000000000,NULL,NULL,0
3569,0xaacaae1441ea0562e357bf15d9cb00954766c5af3bd8fb8dfd1dd5c925f1a10f,4329333,1506914576,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.501050000000000000,NULL,NULL,0
3570,0x8d501e2ccdd6d13939edf5584aca19631c11d6f2ce3ec8d8bce9053d42dc48ce,4329352,1506915294,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,8.002100000000000000,NULL,NULL,0
3571,0x4bea521728df13c5f2fbe1b9cf3b76a50826fdd81d63966f194c7e9b6858f48d,4329416,1506917091,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.113399620000000000,NULL,NULL,0
3572,0xca9a485f32370450d654d48f25836456ebce14f840806d8b040c5c82e27a66c0,4329438,1506917715,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.901050000000000000,NULL,NULL,0
3573,0xbf81de60b18d07bdf9c18fb03bf6f8bc663f005259cb1a84a48dd126fe7d404c,4329464,1506918391,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,5.133668000000000000,NULL,NULL,0
3574,0x1e724edadddf9c8909734c07aade36b4b057aeacf0ae67a60a509d34d2a138ad,4329504,1506919636,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.001050000000000000,NULL,NULL,0
3575,0x5b96383bea005bdbb942449cb5f1ed69d4265a8641e979db2ce2c98480a3d147,4329520,1506920264,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.301050000000000000,NULL,NULL,0
3576,0x5732d3d413a2900198b5b56e8afbc66ba4c1c518f39a08e8e299581f8aee7a6b,4329536,1506921035,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.800400140000000000,NULL,NULL,0
3577,0x943764b981c76cea78caf565ee9345eaaf114f3f29ccbcf6a952104b0554a3ec,4329552,1506921544,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.011050000000000000,NULL,NULL,0
3578,0x6cc037c6bf6c316fea402a0f643d4897ce82e906096d30df7491cf3989cc1eb6,4329574,1506922233,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,31.292100000000000000,NULL,NULL,0
3579,0xb6ab918ea4ff4507948042cafdb58bc68e92ed2e9efaf8e8e0015317e4ebddb2,4329604,1506922945,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,7.056332920000000000,NULL,NULL,0
3580,0x26dfc7edc1636a23c6e4b76423b0ca2a24a685dc46b55d59877ef1ed6164b5f4,4329636,1506923527,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.292140000000000000,NULL,NULL,0
3581,0xc6afc640af946f17dd3f80bae6e22bfb91b9175dbdfff312eb71b12dba812fc7,4329658,1506924180,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.436020000000000000,NULL,NULL,0
3582,0x45d49f8a4b04a9889d4f3f11cb738aa9cdcdab706ce85164f458ed97d48f8056,4329686,1506924841,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,29.658150000000000000,NULL,NULL,0
3583,0xfb3128fc1ee90808d966a1e01b1e97bd47bd311b02b95a64b9bf8f5432cd219d,4329708,1506925601,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,26.327069320000000000,NULL,NULL,0
3584,0xf5d59f2fb0b71a2a77acf9a8c97ef7c784dc5e600146ab48b9d3d25a38694025,4329731,1506926420,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,65.152636840000000000,NULL,NULL,0
3585,0x28aca7fa530f6ac7f47c06f01c0bd547f4972179a25d8acd6362c49df50ce666,4329752,1506926952,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,20.247800000000000000,NULL,NULL,0
3586,0x597cd1bff311a03beb49927ff61e2d6ada25cfb830c77bcf4d1ba161aa7a8c8b,4329767,1506927609,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,7.002100000000000000,NULL,NULL,0
3587,0x193091a1d63adb7a7312814d956c9ec2e73df0eea8dd03880de8e869ee992752,4329798,1506928279,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,8.093150000000000000,NULL,NULL,0
3588,0xa053ef29fa67d3f96845982670625a373930df8371ab56b57f8ef5324f6af354,4329818,1506929005,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,21.420150000000000000,NULL,NULL,0
3589,0x38fe92282ac9ac98a36ba0a68a250617f5d02d465483550136070a543438bfda,4329843,1506929660,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,34.950400000000000000,NULL,NULL,0
3590,0x09e6bbf44e48346505e35f769ecb8383097d12ba7e8ee09984e542f7850e547f,4329863,1506930360,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,40.002100000000000000,NULL,NULL,0
3591,0xa8d563d019cf0f16f26d5ad213f7380f2eae65b2a53602ebcbbb436ecd2a0dcb,4329882,1506931017,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.734200000000000000,NULL,NULL,0
3592,0x5b816689b7161cc3a6a683fb4b8f9cc08dc74cd081f9842b3f95c41b89be08b8,4329900,1506931680,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,6.474200000000000000,NULL,NULL,0
3593,0x892c80591b90ede227a42846a95af66a43c9d1be1c7a41209783a5e2ff3e2e24,4329914,1506932379,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,14.462100000000000000,NULL,NULL,0
3594,0x9a3f6dcd2d17398ebe909f7acdbae503d151968766f4a65938da29077d66e7bb,4329940,1506933129,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,35.693074000000000000,NULL,NULL,0
3595,0x30d82527dbaa7822579957e060531e440ddc45e00229598c554c05bf79261189,4329954,1506933752,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.002100000000000000,NULL,NULL,0
3596,0xf0362ad11416f1747d599ea7897bd2968b65b75e22dd2daa8eebadc5f206d433,4330043,1506936198,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.915500000000000000,NULL,NULL,0
3597,0xe5b56b83a8ef5060a821575b5aa97c19f4c31a462d82bb104df5987760c30fa6,4330072,1506936877,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,20.403203240000000000,NULL,NULL,0
3598,0x8bd20e238cac9e314d924de18fbb5f3e8415251fc8a1092c008f7f9e1e83d1bc,4330103,1506937602,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,36.004200000000000000,NULL,NULL,0
3599,0xb2a4ed5f1a80e1a06257a9485f4a579dea181db77e4857703f650cb42a38fb4e,4330127,1506938254,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.477915900000000000,NULL,NULL,0
3600,0x05658fd6266e1038dfa07e3bbc3fffd9956d87938e34c31b11d5adc732ae61b9,4330146,1506938984,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,25.975810000000000000,NULL,NULL,0
3601,0x42b649a89e5e82cf6a24ac0b76496edb24e71493d2e9d15c675341f23eb97490,4330173,1506939692,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,6.222987920000000000,NULL,NULL,0
3602,0xf0ec205c3e1f3c4c578fe0665ff4f4e79674b1cec8b687406b4b32e569ab551c,4330204,1506940341,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,21.213150000000000000,NULL,NULL,0
3603,0xb8d373db4aef2cd21341086abc2d8ff140fe00e97304bd73cc3be01c506f381a,4330233,1506941052,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,4.167100000000000000,NULL,NULL,0
3604,0x7cb45d5b65827c2aa4db61bcc3a37f31b61350747b2e5c3c9ac7cb541054be0e,4330253,1506941677,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.253150000000000000,NULL,NULL,0
3605,0xdef3279257c7b2b088986f77a64d144c2cf8486ded7db3d5e0cca7ab6b2482e0,4330272,1506942301,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.302150000000000000,NULL,NULL,0
3606,0x02d3c7be3e90c35902023d79114a92e161b5c9c3b323e268e808f8dd690c9213,4330290,1506942950,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,6.102100000000000000,NULL,NULL,0
3607,0xe8d763355d4546a890e376146917440fd0a5873b5bee44ba6bd838c1eac54656,4330305,1506943636,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,14.101050000000000000,NULL,NULL,0
3608,0x8d542b61e7203ed4b435d05dbc0b54ae0fa94bfc5623520bbd08c734e31fde59,4330325,1506944255,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.598850000000000000,NULL,NULL,0
3609,0xfd35dd428f8406ec770499e104c79125840ef622b1c0eed89c633c4cfb9155dc,4330349,1506944933,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,4.006102600000000000,NULL,NULL,0
3610,0x20bd3aa10fc768e64f884a975a608e08b3097fb4d1ff8e72fef646c0eb6c0fcf,4330369,1506945628,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,15.423450000000000000,NULL,NULL,0
3611,0xb4b3ea32602c947ab8b6d2c73b9a4f699eae33a07bf609660a9391f922c14de1,4330392,1506946289,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,5.468150000000000000,NULL,NULL,0
3612,0x1bcf5369683ddb857f303b8e1e3f5c04344b393f9fd43cb90f9a6ed8a8c6ecd8,4330409,1506946963,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,11.121200000000000000,NULL,NULL,0
3613,0xbf1c3b97defb34179614cf17701ee6d5d6711e0f27aa158fa4e1547fef8cf3be,4330433,1506947660,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,19.137697640000000000,NULL,NULL,0
3614,0x0e2690d48727acd45a4023f054f369595c75579c5512df4f8afad8c434e087e6,4330456,1506948372,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,6.454200000000000000,NULL,NULL,0
3615,0x31f654a6c78b4a2d734ff0afb5e19d212986157ea01286fe343aafbda3a324d7,4330473,1506948991,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,13.103150000000000000,NULL,NULL,0
3616,0xa4ef2acdc56e1ddbcf2f726268ad8931f8ed99338169250752289a69c20471ee,4330489,1506949624,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.202100000000000000,NULL,NULL,0
3617,0x9d1d40365d1b84a13aff331917700396a38e128b229e6e342037b185114751ea,4330518,1506950338,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,41.586400000000000000,NULL,NULL,0
3618,0x1d48d7385fecfa240ac29773c4bb753916923e0739b2dd96702c41699782a51a,4330536,1506951054,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,71.238850000000000000,NULL,NULL,0
3619,0xe7ae2d2bde9514bd8e744dabfdb73073106a95e1849bbf450d2008bdbfd1aec9,4330561,1506951847,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,23.034200000000000000,NULL,NULL,0
3620,0x9ba8c663571f4791ac3bfbf4223f570e7bed7f9d3f0dd07b73f4178c05c9b989,4330599,1506953053,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,16.402100000000000000,NULL,NULL,0
3621,0x25772b5cae4697b66f552adbd5baca2ec7d75ebc98987ee2a30f524968d80832,4330616,1506953732,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,23.254200000000000000,NULL,NULL,0
3622,0x9aa8983bb6e616c006843a5f0ba558b0ab42c6ddb4d37450f9b71a1235a112dc,4330634,1506954391,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.354000000000000000,NULL,NULL,0
3623,0xae52712650045ab2021090a6a520b88165f0611a770107317ccfd4ac6e8df260,4330656,1506955039,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.681050000000000000,NULL,NULL,0
3624,0xb3487c7db9d2968edb16553b673a2e968dff5556237a4f54cbc4972c52ab8abc,4330676,1506955718,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.998100000000000000,NULL,NULL,0
3625,0x8a357e9b0d7f35c87232405e9ec84425752d3076de4ef2278419c67ea4089027,4330699,1506956332,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.195200000000000000,NULL,NULL,0
3626,0xf6841f5dfabbf862aa0a046943c7bd1b60151acc5a598c16e834c732a950b0f4,4330718,1506956989,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.001050000000000000,NULL,NULL,0
3627,0x753581ce127bd904a14506af949c9b574057ba53650175500e8b21b480249edc,4330738,1506957653,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.997050000000000000,NULL,NULL,0
3628,0xf2f43df3c88b1e231fda3eb835b739d1564d3731010fa6438854c141e37de7af,4330762,1506958285,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.985250000000000000,NULL,NULL,0
3629,0x1b88cf2a1cccbf691e5e6d2e8ebde7dbb179f16d5adb382d3b4d70285eb4378a,4330788,1506958987,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.113150000000000000,NULL,NULL,0
3630,0x5fda061764de24ee9e772e7ad925ea1bf7928f0968f7b819c069e99af98ea542,4330810,1506959655,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,31.724200000000000000,NULL,NULL,0
3631,0xe6c2308930d02b230bd57dc61adcb11040ba480bdb5eaa2c060b351a31edb5a0,4330838,1506960316,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,14.730240010000000000,NULL,NULL,0
3632,0xba129f4f4f76ffe3b7bbe985d75652f527f959af56e672f56f767f647d881d17,4330865,1506961057,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,4.383765230000000000,NULL,NULL,0
3633,0x785cc6f044e8fef0be6098a4468d70f44750fdfbbc03f283ccc98ee35cabf2da,4330882,1506961626,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.001050000000000000,NULL,NULL,0
3634,0xa9625a6280475876d48cd58224a83afbf1808108bb5366de4e2efafa7779155d,4330906,1506962330,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.001050000000000000,NULL,NULL,0
3635,0x5d5d48cc52bf055521994229efb61725825b1ad83e130bd09001a662ffdffd7d,4330920,1506962912,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.004050000000000000,NULL,NULL,0
3636,0xf9316b2a04f8c62ae785e35b52c4efc5e2c100c2269bb3db60b1dec063dddad4,4331162,1506970187,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.002100000000000000,NULL,NULL,0
3637,0xe5d0f5b2c6b078c1ce63893bc9f54e5dfdfbc9861b5a75582541a96d208f151d,4331183,1506970800,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.010050000000000000,NULL,NULL,0
3638,0xdb5dc681829fa8dbdf56697bd325b7e7ce937cd41ca254517bf8c6375708ad16,4331204,1506971409,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.226050000000000000,NULL,NULL,0
3639,0xefdbdb3be6a3b014825d0d97c510855ee006cd50076afc536ff6d5dcfe31f064,4331465,1506979281,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.301050000000000000,NULL,NULL,0
3640,0x0e3b6fa2c4c2dfbb95561c6f2c3bb19050eae983bbb69b32872b890dd67013ca,4331506,1506980539,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.271050000000000000,NULL,NULL,0
3641,0x8ea7935f9d131b5068672c46380fd52111941fa9a3cd9e4751eb7a7b0f08fbff,4331528,1506981138,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.002050000000000000,NULL,NULL,0
3642,0xcec827c449bd0b43d50ec4389462cf75ffa4b2c02f333a65aeaa46670a9ec039,4331553,1506982396,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,3.501050000000000000,NULL,NULL,0
3643,0xc779611affd00484fca7555923aea934b6eeb95254ce0683d5e00d52765da835,4331629,1506984892,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,10.032100000000000000,NULL,NULL,0
3644,0x203830fc6e8cd49327677a4cef2960e552a8b25a8c875dc3f5619639135f0307,4331660,1506986118,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.031050000000000000,NULL,NULL,0
3645,0x55eb45c9d612216759e9c221b38e67c3b121f9a661ddf9dcb67c2ea399166813,4331720,1506987407,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,10.002100000000000000,NULL,NULL,0
3646,0xd2ec05e19bb89fd37a045a2537ac985c6ef8cedc2fd06359ebe39c4f076c260c,4331758,1506988718,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,31.183658230000000000,NULL,NULL,0
3647,0x7400d39cf5231fcc229cd43c486d0c2f76080c3d16149dc895a2d868f803ad6c,4331805,1506990553,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.971050000000000000,NULL,NULL,0
3648,0xfc49e7cbcaf27d156c8fb8222919833bfa8021116a2af7c8b18967ecf7a5293a,4331833,1506991336,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,7.001050000000000000,NULL,NULL,0
3649,0x9412c9d9d5d30bd118cb984a4427d351b565327c35100076c4b208232f8a879c,4331855,1506991919,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,5.852100000000000000,NULL,NULL,0
3650,0x88ce144659c3aaa65f8c2c135206eed2c80a273b5e741e7f392910cf7610aaf6,4331888,1506992649,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,62.690010000000000000,NULL,NULL,0
3651,0x9de8b6d5e8c79e832cbd95d4d4f62c9f2a91fb3671ba3f1850c80e0b5d401309,4331902,1506993340,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,10.001050000000000000,NULL,NULL,0
3652,0x6770a3a338e830ce51c58c9ed35f7ee0a7d183e4589c6de50915d79c03cd2c94,4331924,1506994011,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,15.002100000000000000,NULL,NULL,0
3653,0xaa16508aaf78a35fb2ab6b83bd51b4f919f1000c8686d68981b78abe709559bd,4331950,1506994680,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.001050000000000000,NULL,NULL,0
3654,0x7ff015703cd07ce6cbec8fe13dce09057b8e6139faf2d5c7ec00fd65b1fb2263,4331973,1506995362,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,66.168150000000000000,NULL,NULL,0
3655,0x0b3d7899f9a89d6e1ab6dd76982472b9e742d0962c3e2fc99be019b42b6fe661,4332002,1506996018,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.201050000000000000,NULL,NULL,0
3656,0x3d240721757cf2ddfa3bcd23ffe7c1ced824c510f490d9a515a8da9c20f1b17a,4332024,1506996758,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.002050000000000000,NULL,NULL,0
3657,0xbead460d299a5440ca33db7cafd945c159486a436832c03a56050e419717c318,4332040,1506997233,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.822100000000000000,NULL,NULL,0
3658,0xabb97405a137f7da0f5b59afc7b318c1efc3c5f89d8248bb2ee9d421ad7afd05,4332085,1506998442,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.002050000000000000,NULL,NULL,0
3659,0xd66749947929d5184aa6556b227fb97cebf297f27f1b71c6d611c6a1252d1fc7,4332136,1507000355,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,5.803150000000000000,NULL,NULL,0
3660,0x9a9a4e176b2fc3a3f5a1b191b5bd8f6a88592fffd81cc547da275aad11132fb5,4332154,1507001043,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,6.616229900000000000,NULL,NULL,0
3661,0x898dadc30f5924bb56212f1d2809bf16e0025175055c9c597a7aa98beb67b865,4332178,1507001689,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,4.603150000000000000,NULL,NULL,0
3662,0x1ce6eb149fbc3dd6675a1bb0afe8c5d39dd3021000ac4db21fae5043c34c7226,4332193,1507002340,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,7.002100000000000000,NULL,NULL,0
3663,0xa7a88b58d9dc1b7420d836b320c57e249a9089f0c03a27f2df2c7039bddd3b14,4332217,1507003039,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,20.585283910000000000,NULL,NULL,0
